544,   -545.2062940
545,   -545.4877443
546,   -545.7691693
547,   -546.0505688
548,   -546.3319423
549,   -546.6132895
550,   -546.8946101
551,   -547.1738602
552,   -547.4488156
553,   -547.7237459
554,   -547.9986506
555,   -548.2735296
556,   -548.5483824
557,   -548.8232087
558,   -549.0940365
559,   -549.3627936
560,   -549.6315257
561,   -549.9002324
562,   -550.1689134
563,   -550.4375682
564,   -550.7037970
565,   -550.9665721
566,   -551.2293234
567,   -551.4920505
568,   -551.7547530
569,   -552.0174306
570,   -552.2800830
571,   -552.5427098
572,   -552.8053108
573,   -553.0678856
574,   -553.3304340
575,   -553.5929557
576,   -553.8512124
577,   -554.1078775
578,   -554.3645175
579,   -554.6211319
580,   -554.8777206
581,   -555.1342833
582,   -555.3908197
583,   -555.6425200
584,   -555.8934456
585,   -556.1443463
586,   -556.3952217
587,   -556.6460715
588,   -556.8968956
589,   -557.1476936
590,   -557.3984652
591,   -557.6492103
592,   -557.8999286
593,   -558.1457846
594,   -558.3909824
595,   -558.6361547
596,   -558.8813013
597,   -559.1264218
598,   -559.3715161
599,   -559.6165839
600,   -559.8616250
601,   -560.1032342
602,   -560.3429261
603,   -560.5825925
604,   -560.8222331
605,   -561.0618476
606,   -561.3014359
607,   -561.5409977
608,   -561.7805329
609,   -562.0164803
610,   -562.2508171
611,   -562.4851285
612,   -562.7194143
613,   -562.9536743
614,   -563.1879082
615,   -563.4221158
616,   -563.6562970
617,   -563.8904514
618,   -564.1245790
619,   -564.3586796
620,   -564.5885702
621,   -564.8175399
622,   -565.0464836
623,   -565.2754010
624,   -565.5042920
625,   -565.7331563
626,   -565.9619939
627,   -566.1908045
628,   -566.4173008
629,   -566.6411550
630,   -566.8649830
631,   -567.0887845
632,   -567.3125595
633,   -567.5363078
634,   -567.7600292
635,   -567.9837235
636,   -568.2050673
637,   -568.4239509
638,   -568.6428085
639,   -568.8616398
640,   -569.0804447
641,   -569.2992230
642,   -569.5179745
643,   -569.7366990
644,   -569.9553966
645,   -570.1709806
646,   -570.3849734
647,   -570.5989403
648,   -570.8128809
649,   -571.0267952
650,   -571.2406830
651,   -571.4545441
652,   -571.6683784
653,   -571.8821857
654,   -572.0959660
655,   -572.3080080
656,   -572.5171646
657,   -572.7262949
658,   -572.9353988
659,   -573.1444762
660,   -573.3535268
661,   -573.5625507
662,   -573.7715476
663,   -573.9805174
664,   -574.1894601
665,   -574.3945112
666,   -574.5989544
667,   -574.8033711
668,   -575.0077609
669,   -575.2121239
670,   -575.4164599
671,   -575.6188439
672,   -575.8188623
673,   -576.0188545
674,   -576.2188203
675,   -576.4187595
676,   -576.6186721
677,   -576.8185580
678,   -577.0184169
679,   -577.2182489
680,   -577.4180537
681,   -577.6178314
682,   -577.8150777
683,   -578.0105701
684,   -578.2060361
685,   -578.4014757
686,   -578.5968887
687,   -578.7922751
688,   -578.9876346
689,   -579.1829674
690,   -579.3763707
691,   -579.5675578
692,   -579.7587187
693,   -579.9460630
694,   -580.1259307
695,   -580.3057799
696,   -580.4856103
697,   -580.6624279
698,   -580.8385008
699,   -581.0145576
700,   -581.1905980
701,   -581.3666220
702,   -581.5426292
703,   -581.7179915
704,   -581.8902988
705,   -582.0625912
706,   -582.2348683
707,   -582.4071300
708,   -582.5793762
709,   -582.7516066
710,   -582.9238210
711,   -583.0960193
712,   -583.2682014
713,   -583.4369525
714,   -583.6054839
715,   -583.7740002
716,   -583.9425013
717,   -584.1109869
718,   -584.2794568
719,   -584.4479111
720,   -584.6163493
721,   -584.7825518
722,   -584.9474266
723,   -585.1122864
724,   -585.2771309
725,   -585.4419601
726,   -585.6067738
727,   -585.7715718
728,   -585.9347962
729,   -586.0961290
730,   -586.2574469
731,   -586.4187498
732,   -586.5800376
733,   -586.7413102
734,   -586.9025673
735,   -587.0638089
736,   -587.2250347
737,   -587.3862448
738,   -587.5474388
739,   -587.7086168
740,   -587.8682111
741,   -588.0259512
742,   -588.1836758
743,   -588.3413848
744,   -588.4990780
745,   -588.6567554
746,   -588.8144168
747,   -588.9720621
748,   -589.1296911
749,   -589.2852002
750,   -589.4394971
751,   -589.5937782
752,   -589.7480434
753,   -589.9022925
754,   -590.0565255
755,   -590.2107422
756,   -590.3649425
757,   -590.5191264
758,   -590.6732936
759,   -590.8274441
760,   -590.9791566
761,   -591.1300372
762,   -591.2809015
763,   -591.4317493
764,   -591.5825805
765,   -591.7333951
766,   -591.8841930
767,   -592.0319733
768,   -592.1796240
769,   -592.3272584
770,   -592.4748763
771,   -592.6224777
772,   -592.7687485
773,   -592.9133020
774,   -593.0578396
775,   -593.2023614
776,   -593.3468672
777,   -593.4913568
778,   -593.6358301
779,   -593.7802871
780,   -593.9247276
781,   -594.0691516
782,   -594.2135589
783,   -594.3579494
784,   -594.5023231
785,   -594.6461246
786,   -594.7874403
787,   -594.9287399
788,   -595.0700230
789,   -595.2112898
790,   -595.3525401
791,   -595.4937737
792,   -595.6349907
793,   -595.7749020
794,   -595.9131700
795,   -596.0514216
796,   -596.1896569
797,   -596.3278756
798,   -596.4660778
799,   -596.6042633
800,   -596.7424320
801,   -596.8805840
802,   -597.0187190
803,   -597.1559757
804,   -597.2912170
805,   -597.4264417
806,   -597.5616498
807,   -597.6968413
808,   -597.8320159
809,   -597.9671737
810,   -598.1023146
811,   -598.2374385
812,   -598.3723202
813,   -598.5046232
814,   -598.6369096
815,   -598.7691793
816,   -598.9014321
817,   -599.0336681
818,   -599.1658870
819,   -599.2980890
820,   -599.4302739
821,   -599.5624416
822,   -599.6935794
823,   -599.8229891
824,   -599.9523821
825,   -600.0817580
826,   -600.2111171
827,   -600.3404590
828,   -600.4697839
829,   -600.5990915
830,   -600.7283820
831,   -600.8576551
832,   -600.9869110
833,   -601.1145884
834,   -601.2411372
835,   -601.3676689
836,   -601.4941834
837,   -601.6206807
838,   -601.7471607
839,   -601.8736235
840,   -602.0000688
841,   -602.1264967
842,   -602.2504719
843,   -602.3742755
844,   -602.4980618
845,   -602.6218309
846,   -602.7455826
847,   -602.8693168
848,   -602.9930337
849,   -603.1159680
850,   -603.2371395
851,   -603.3582939
852,   -603.4794310
853,   -603.6005508
854,   -603.7216534
855,   -603.8427385
856,   -603.9638062
857,   -604.0848565
858,   -604.2058893
859,   -604.3264492
860,   -604.4449748
861,   -604.5634833
862,   -604.6819745
863,   -604.8004485
864,   -604.9189052
865,   -605.0373445
866,   -605.1557664
867,   -605.2741708
868,   -605.3925578
869,   -605.5109273
870,   -605.6292793
871,   -605.7476137
872,   -605.8659305
873,   -605.9837745
874,   -606.0995912
875,   -606.2153904
876,   -606.3311722
877,   -606.4469365
878,   -606.5626833
879,   -606.6784125
880,   -606.7941243
881,   -606.9098184
882,   -607.0239214
883,   -607.1372139
884,   -607.2504888
885,   -607.3637460
886,   -607.4769855
887,   -607.5902073
888,   -607.7034114
889,   -607.8165977
890,   -607.9290809
891,   -608.0399407
892,   -608.1507827
893,   -608.2616071
894,   -608.3724136
895,   -608.4832023
896,   -608.5939733
897,   -608.7047263
898,   -608.8147399
899,   -608.9232305
900,   -609.0317034
901,   -609.1401585
902,   -609.2485960
903,   -609.3570156
904,   -609.4654175
905,   -609.5738016
906,   -609.6821679
907,   -609.7905164
908,   -609.8974176
909,   -610.0035416
910,   -610.1096480
911,   -610.2157367
912,   -610.3218079
913,   -610.4278613
914,   -610.5338971
915,   -610.6399152
916,   -610.7459156
917,   -610.8518982
918,   -610.9578632
919,   -611.0638104
